first_name,last_name,gender,emails,country,location_latitude,location_longitude,make,model,price,start,end
Jennifer,Jefferson,M,ttran@example.net,Seychelles,-81.256540,-102.834732,Mercedes-Benz,S-Class,112000,2011-07-08 15:23:09,
Kathleen,Dean,M,amyclark@example.net,Slovenia,-86.2071935,86.736537,Ford,Escape,26000,2010-05-30 08:56:57,
Lori,Lawrence,M,dylanross@example.com,Syrian Arab Republic,72.5923335,66.170873,Audi,TT,51000,2017-04-12 13:48:22,
Leslie,Mueller,M,janice69@example.net,Belize,-84.1327755,-64.183262,Ferrari,F8 Tributo,276000,2023-06-28 12:52:05,
Kimberly,Wright,M,tanya81@example.org,Antarctica (the territory South of 60 deg S),-27.3362195,166.897054,Tesla,Roadster,200000,2020-04-17 06:10:49,
Erin,Barber,F,allisondunn@example.net,Central African Republic,-73.4852975,-18.759977,Tesla,Model S,89000,2008-07-16 08:23:08,
Mandy,Willis,M,michelle56@example.com,Seychelles,-34.746434,-179.202934,Audi,Q5,44000,2021-04-07 03:46:16,
Lisa,Porter,F,gregorysmith@example.org,Estonia,8.215922,-62.773204,Ford,Expedition,51000,2013-05-17 23:34:39,
Jennifer,Lopez,F,robertstanley@example.org,Israel,63.1344625,23.739317,Ford,Edge,34000,2021-12-19 16:50:38,
Amanda,Silva,M,rothjared@example.org,French Guiana,-50.445611,113.807640,Porsche,Panamera,88000,2023-05-13 14:17:09,
Jenna,Ward,F,frankhunt@example.org,Luxembourg,83.170619,-132.497415,Porsche,718 Cayman,61000,2018-08-10 11:10:18,
Susan,White,F,joseph73@example.net,Romania,-78.3313065,-57.171816,Ferrari,F8 Spider,302000,2021-09-03 23:44:12,
Marilyn,Bond,F,john64@example.net,United States Minor Outlying Islands,-26.885729,13.129872,Honda,Odyssey,33000,2019-06-08 21:28:46,
Sarah,Barron,F,ddrake@example.net,Philippines,52.178834,-10.583063,Mercedes-Benz,GLB,39000,2023-06-07 20:34:30,
Amber,Walker,M,rodneystephens@example.com,Venezuela,24.3064305,95.192725,Mercedes-Benz,GLB,39000,2017-05-28 22:06:26,
Jane,Ellis,F,brianclark@example.net,Croatia,26.0233965,102.148995,Porsche,911 Turbo,174000,2022-04-21 01:01:59,
Sara,Dixon,F,ogoodwin@example.org,Honduras,80.722427,-22.183969,Mercedes-Benz,C-Class,44000,2024-01-19 13:07:55,
Katie,Farley,M,melissa68@example.org,Zimbabwe,-38.912578,-139.678233,Tesla,Model Y Performance,61000,2020-09-10 15:09:19,
Sarah,Miller,F,fyang@example.net,Equatorial Guinea,-80.9852635,31.502508,Tesla,Model S,89000,2024-10-15 14:27:55,
Haley,Weeks,M,sharris@example.org,Canada,-51.6132505,0.796930,Honda,Odyssey,33000,2019-09-24 23:53:15,2021-06-24 06:10:06
Mary,Hopkins,F,cheryl97@example.com,Peru,-9.0961385,20.835627,Ferrari,F8 Spider,302000,2011-01-12 00:22:47,
Morgan,Green,M,vfoster@example.com,Argentina,65.242272,-67.013012,Porsche,718 Cayman,61000,2013-01-31 11:07:56,
Rebecca,Maldonado,M,johngilmore@example.net,Macao,29.9905315,34.264247,BMW,7 Series,86000,2015-05-12 07:39:19,
Danielle,Smith,M,michelle51@example.org,Western Sahara,13.7004865,-67.064115,Mercedes-Benz,GLC,43000,2017-02-21 20:39:48,
Jennifer,Dixon,M,byrdtaylor@example.org,Bouvet Island (Bouvetoya),-52.7797545,24.037931,Honda,Accord,26000,2010-09-08 03:17:57,2011-07-06 20:54:43
Tabitha,Hughes,F,stevenwebb@example.org,Central African Republic,-88.438547,9.451521,Tesla,Model 3,43000,2020-02-28 18:20:55,
Tiffany,Gould,M,ftaylor@example.com,Cook Islands,-39.3223625,143.757613,Ferrari,Roma,222000,2022-08-31 21:31:11,
Amy,Gonzalez,F,julie87@example.net,Samoa,51.647635,44.020025,BMW,X3,43000,2019-05-12 10:23:01,
Suzanne,Moore,M,masseyrobert@example.org,Colombia,83.8672785,-167.138872,Ferrari,Portofino M,245000,2012-03-16 15:35:07,
Jamie,Dixon,M,justinjackson@example.com,Venezuela,46.5324565,-54.485899,Tesla,Roadster,200000,2012-04-18 12:24:55,
Rebecca,Contreras,M,gdean@example.org,Reunion,-76.013070,-69.478921,Ford,Ranger,25000,2021-03-25 22:26:38,
Lisa,Murphy,M,donna06@example.org,Cayman Islands,42.4593585,-97.308546,Volkswagen,Golf,24000,2009-02-04 06:08:26,2020-09-12 12:39:34
Heather,Parker,F,steelesteven@example.com,Guatemala,76.3298175,96.724198,Toyota,4Runner,38000,2024-05-22 06:30:56,
Natasha,Fernandez,M,johnmcbride@example.org,Yemen,-25.6014105,-41.948431,Ferrari,Portofino M,245000,2015-08-07 15:59:07,
Theresa,Nichols,M,oorr@example.com,Andorra,42.0240635,81.941695,BMW,X3,43000,2021-10-01 07:22:07,
Tiffany,Johnson,M,jlopez@example.net,Honduras,-38.844776,137.558799,Ford,Bronco,30000,2015-04-26 23:48:37,
Megan,Pratt,F,sancheztimothy@example.com,Guyana,29.4947815,-13.853853,Ford,Transit,38000,2017-05-06 01:04:08,
Angela,Heath,M,eric05@example.com,Dominican Republic,73.668424,165.459391,Tesla,Model S Plaid,125000,2012-04-03 19:29:01,
Michelle,Petersen,F,donovanthomas@example.com,Svalbard & Jan Mayen Islands,35.364792,50.488799,Toyota,Corolla,20000,2017-03-18 00:05:15,
Dana,Thompson,M,justinhall@example.org,Costa Rica,25.2941885,176.676118,Volkswagen,ID.4,41000,2015-06-23 07:53:58,
Donna,Simpson,F,laura41@example.net,Lao People's Democratic Republic,-52.734131,-29.058505,Mercedes-Benz,E-Class,56000,2022-06-25 17:57:48,
Emily,Collins,M,austin34@example.com,Macao,52.5382475,-60.444320,Ford,Explorer,33000,2017-02-25 09:18:33,2021-01-03 18:31:43
Nicole,Edwards,F,brodriguez@example.com,El Salvador,-78.693345,-104.830688,Ferrari,F8 Tributo,276000,2008-03-08 12:32:03,
Melissa,Santos,M,nicholas56@example.org,Tonga,-75.9239695,71.302297,Volkswagen,Jetta,19000,2014-09-24 20:37:07,
Sara,Martin,F,lisamartin@example.com,Mayotte,16.8873765,-121.224297,BMW,5 Series,54000,2022-03-24 12:45:15,
Emily,Valenzuela,F,salazarteresa@example.org,Namibia,26.832063,83.347648,Ford,Bronco,30000,2013-10-05 10:00:14,
Margaret,Figueroa,M,grantamanda@example.net,Netherlands Antilles,54.5651075,-108.888340,Honda,HR-V,24000,2010-12-01 18:33:34,
Cynthia,Lam,F,robert97@example.com,Montenegro,3.603541,116.411119,Tesla,Model 3,43000,2012-05-21 23:08:20,
Felicia,Diaz,M,whitejeffrey@example.net,Holy See (Vatican City State),86.561323,-44.130627,Volkswagen,Golf,24000,2016-04-06 13:13:43,
Molly,Newton,F,carlgreen@example.com,Malaysia,-80.9243685,-22.385168,BMW,7 Series,86000,2008-05-31 16:03:34,
Karen,Olson,F,melanienunez@example.net,United States of America,56.940761,-73.107836,Audi,Q7,57000,2021-06-28 22:44:01,
Amber,Perkins,M,justin89@example.org,Nauru,86.068030,-88.968217,Honda,Accord,26000,2018-12-30 19:56:51,
Brianna,Ball,F,cynthia39@example.com,Papua New Guinea,-40.316153,-179.527338,Volkswagen,Atlas,34000,2023-11-13 05:16:25,
Pamela,Williams,M,hughesmichael@example.com,Comoros,-46.717135,-177.360848,Toyota,Sienna,35000,2015-02-02 04:24:15,2024-10-17 18:59:10
Sabrina,Johnson,F,steindaniel@example.com,Micronesia,71.2923065,-108.247601,Volkswagen,Jetta,19000,2008-04-27 12:12:33,
Sarah,Mills,F,garnertracy@example.org,Lao People's Democratic Republic,-26.9300115,36.729173,Volkswagen,Passat,27000,2009-01-22 06:04:28,
Kristina,Hamilton,M,gsmith@example.com,Djibouti,16.938940,86.526772,Ferrari,812 Superfast,340000,2019-10-08 02:17:24,
Toni,Wood,F,russellross@example.org,Portugal,-51.057485,-2.507768,Audi,A4,40000,2014-01-14 13:00:10,
Cheryl,Vasquez,F,xedwards@example.org,Turks and Caicos Islands,8.116340,20.055603,Ferrari,Daytona SP3,2200000,2017-11-13 10:23:36,
Tina,Blair,F,panderson@example.org,Tunisia,-52.0158735,-153.476404,Tesla,Model X Plaid,119000,2010-05-09 06:25:18,
Morgan,Baker,M,millerderrick@example.com,Cote d'Ivoire,-47.7349165,58.326324,Ferrari,SF90 Spider,558000,2018-02-05 04:02:40,
Christina,Watson,M,kristen27@example.org,Montserrat,-42.157018,156.592208,Tesla,Model S Plaid,125000,2010-02-16 12:35:30,2012-06-26 02:34:54
Barbara,Burgess,F,gkeller@example.org,Azerbaijan,-70.9824015,143.600299,Ford,Escape,26000,2012-05-29 01:43:34,
Tracey,Parsons,F,soconnor@example.com,Monaco,28.381394,69.949849,Ford,Mach-E,44000,2024-09-22 11:57:22,
Maria,Harvey,F,cunninghamdaniel@example.com,Denmark,-78.053350,-52.457271,Mercedes-Benz,C-Class,44000,2022-02-06 19:39:17,
Audrey,Mercer,F,zmullins@example.net,Brunei Darussalam,61.5893075,-55.922525,Ferrari,812 GTS,364000,2012-09-16 16:27:30,
Kristina,Clark,F,ginafigueroa@example.org,Hungary,29.4348805,12.711887,BMW,7 Series,86000,2014-10-07 19:50:05,
Megan,Frye,F,xwalsh@example.org,Egypt,73.754136,-27.569696,Honda,Pilot,39000,2017-08-06 00:30:16,
Carrie,Lynch,M,currylouis@example.com,Qatar,49.607619,-17.871587,Audi,Q5,44000,2014-10-28 05:42:23,
Sarah,Anderson,F,stewartdylan@example.net,Uruguay,-55.031030,-87.306728,Tesla,Model 3,43000,2010-12-05 20:28:51,
Mary,Johnson,F,brownkari@example.com,Uruguay,38.1175275,-154.218071,Ford,Mach-E,44000,2018-06-02 14:24:26,
Melissa,Warren,F,stevensashley@example.net,Andorra,-16.023040,11.069998,Ford,Mach-E,44000,2009-07-08 13:30:41,
Joan,Reed,M,gregoryberry@example.net,Indonesia,-38.0182845,125.604467,Ford,Expedition,51000,2011-12-22 02:27:57,
Mckenzie,Raymond,F,hmartinez@example.net,United States Minor Outlying Islands,41.733572,140.334379,Mercedes-Benz,AMG GT,92000,2016-04-07 21:04:52,
Ashley,Shields,M,vincentparker@example.com,Benin,76.647664,-117.446040,BMW,X7,74000,2008-02-16 11:04:39,2011-02-23 21:26:42
Laura,Medina,F,scott87@example.net,Kyrgyz Republic,68.2225705,-99.752957,BMW,i4,52000,2016-12-29 05:43:05,
Elizabeth,Adams,F,careyvanessa@example.org,Montenegro,16.368022,-110.191191,Volkswagen,Atlas Cross Sport,31000,2013-05-25 06:30:04,
Katherine,Harding,M,elizabeth19@example.com,Jordan,-30.468959,-49.019190,Tesla,Cybertruck,40000,2016-07-09 11:33:52,
Jeanette,Silva,M,qcraig@example.org,Pitcairn Islands,-21.9363575,-53.762328,Ferrari,F8 Tributo,276000,2023-03-12 03:04:55,
Gina,Stark,M,pgarcia@example.com,Gibraltar,34.096709,38.408391,Ferrari,812 Superfast,340000,2019-01-14 17:58:20,
Patty,Hicks,M,bhester@example.org,India,61.8547825,126.460089,Porsche,Macan,54000,2023-08-29 09:17:46,
Melanie,Green,F,deanabbott@example.org,Andorra,82.573659,-151.204659,Mercedes-Benz,E-Class,56000,2015-06-16 14:33:40,
Victoria,Smith,F,znguyen@example.org,Qatar,88.669658,-67.764753,Ferrari,Roma,222000,2023-10-28 11:44:24,
Molly,Dean,M,dorisgillespie@example.com,Singapore,28.8815535,-30.228165,Honda,Passport,38000,2019-09-05 20:15:30,
Denise,Evans,M,wangcathy@example.org,Marshall Islands,75.9773065,77.464627,Volkswagen,ID.4,41000,2018-11-15 07:07:02,
Laura,Stephens,M,codywilson@example.net,Mayotte,-45.184962,-119.434742,Ford,Explorer,33000,2020-06-10 21:32:49,
Melissa,Brewer,F,hperkins@example.org,Slovenia,30.992479,-57.264657,Mercedes-Benz,AMG GT,92000,2011-11-03 15:23:02,
Ashley,Hubbard,M,gking@example.com,Swaziland,-84.6680425,-0.836489,Porsche,718 Boxster,63000,2012-01-21 05:00:31,
Lindsey,Maldonado,M,jsanchez@example.net,Mongolia,30.4598955,-143.539070,BMW,iX,84000,2013-04-28 19:41:18,
Karen,Scott,M,bushrebecca@example.org,Taiwan,-18.217015,23.055001,Mercedes-Benz,GLC,43000,2016-06-03 06:31:28,
Sarah,Davis,F,charles77@example.net,Paraguay,83.0165235,164.318146,Ford,Transit,38000,2019-09-08 13:18:50,
Brooke,Williams,M,yleonard@example.com,American Samoa,-24.8438755,108.562628,Toyota,Sienna,35000,2016-02-23 07:50:24,
Bianca,Porter,M,danielingram@example.net,Kyrgyz Republic,-37.2779055,37.028484,Toyota,RAV4,27000,2024-04-09 17:32:36,
Madison,Hamilton,F,andrew07@example.net,Italy,-54.894481,139.721905,Audi,TT,51000,2011-10-30 11:41:27,
Casey,Lopez,M,fmckenzie@example.net,Armenia,20.9206365,-101.529781,BMW,M5,103000,2020-02-16 11:19:03,
Julie,Moore,M,santosbrenda@example.org,Nicaragua,50.5135995,-4.207382,Toyota,Tundra,36000,2015-01-05 14:35:57,
Elizabeth,Freeman,M,jodyosborne@example.net,Hungary,79.1682285,84.705813,Ferrari,SF90 Spider,558000,2013-09-24 17:50:56,
Deborah,Cole,F,fisherkenneth@example.org,Guatemala,-36.4545855,3.764440,Ford,Bronco,30000,2017-07-14 06:00:48,
Catherine,Taylor,F,copelandclinton@example.org,Gambia,-5.1850915,84.668202,Audi,e-tron,66000,2018-05-26 09:41:05,
Leslie,Key,M,ksmith@example.net,Hong Kong,-27.044310,102.069893,Ferrari,F8 Spider,302000,2023-06-06 12:37:17,
Brenda,Hammond,F,butlerpaul@example.net,Algeria,70.034741,126.810700,Toyota,Corolla,20000,2020-05-22 00:08:41,
Vickie,Rivers,M,jleon@example.net,Papua New Guinea,-31.353823,-108.763956,Porsche,911,101000,2023-08-12 10:19:31,
Jessica,Thompson,F,griffithkenneth@example.com,Latvia,43.568784,102.867030,Toyota,Camry,25000,2019-02-12 03:13:17,
Caitlyn,Chapman,M,danielle34@example.org,Saint Barthelemy,46.694603,-5.297281,BMW,iX,84000,2012-09-06 04:34:51,
Danielle,Norton,M,joseblankenship@example.net,Swaziland,-54.8109585,-149.505671,Mercedes-Benz,CLA,39000,2024-07-16 23:54:14,
Julie,Anderson,F,kevinwilliams@example.com,Lithuania,-75.7545885,-86.814410,Tesla,Model Y Performance,61000,2018-12-30 16:25:04,
Tiffany,Gray,F,uvaldez@example.com,Fiji,-47.496984,12.039214,Tesla,Model 3 Performance,55000,2011-09-25 17:37:00,
Mary,Moreno,F,lori63@example.net,Haiti,-64.651543,9.182162,Ferrari,296 GTB,322000,2008-10-26 11:42:29,
Dana,Jones,F,bradley95@example.net,American Samoa,13.367819,174.051312,Porsche,Panamera,88000,2023-09-05 15:28:36,
Anne,Smith,M,berrysteven@example.org,Holy See (Vatican City State),-72.173416,94.892108,Ferrari,Portofino M,245000,2009-03-20 14:30:57,
Brenda,Lopez,F,robertsonjoseph@example.com,Sri Lanka,-41.099071,21.059494,BMW,i4,52000,2020-12-25 07:47:02,
Mary,Riddle,M,chriszuniga@example.org,Cocos (Keeling) Islands,-29.7574035,-25.852644,Volkswagen,Passat,27000,2016-09-14 12:59:53,2022-03-12 09:11:25
Robin,Gates,F,williamscarrie@example.org,Nepal,-32.216234,-173.280504,BMW,3 Series,41000,2022-12-05 02:57:47,
Robin,Fields,F,christinaphillips@example.com,Holy See (Vatican City State),75.9132775,23.293187,Volkswagen,Arteon,40000,2014-04-09 23:03:23,
Ashley,Cain,F,matthewhenderson@example.net,Congo,-45.5971635,-168.111469,Volkswagen,Atlas,34000,2010-09-17 21:33:05,
Kathryn,Mcdonald,M,brownsarah@example.net,Burundi,-23.259157,-51.406925,Toyota,Avalon,36000,2016-09-14 04:03:59,
Michelle,Gardner,F,armstrongjames@example.org,Tokelau,-63.498474,-86.432995,Audi,e-tron,66000,2021-01-11 22:21:15,
Jennifer,Dalton,M,owagner@example.org,Azerbaijan,9.7403555,-89.277256,Audi,Q7,57000,2021-06-25 07:11:31,
Shari,Kelley,F,ryanryan@example.com,Guatemala,80.447048,141.358460,Ford,Bronco,30000,2023-01-08 19:55:53,
Kimberly,Phillips,F,curtiswilliams@example.com,Moldova,-42.061930,-112.406195,Porsche,Panamera,88000,2011-06-20 15:27:19,
Jennifer,Gardner,F,stricklandamanda@example.org,Ghana,38.072770,-152.769452,Ferrari,812 GTS,364000,2013-04-21 11:17:20,
Christine,Garcia,F,zmckinney@example.com,Lithuania,54.630495,116.144133,Mercedes-Benz,C-Class,44000,2013-01-30 04:03:01,
Christina,Waters,F,sheltonjames@example.net,China,80.602044,-41.616043,Volkswagen,Jetta,19000,2019-10-13 09:34:51,
Lisa,Walter,M,jonesmelissa@example.net,Hungary,-85.079181,-77.263459,Tesla,Model S,89000,2013-02-04 10:32:56,2022-06-29 10:09:17
Kathy,Hill,F,katrinahansen@example.com,Armenia,12.0999795,93.922941,Tesla,Model X Plaid,119000,2014-04-28 03:08:47,
Jennifer,Brown,M,robertsjimmy@example.org,Kuwait,59.9353755,72.418987,Volkswagen,Jetta,19000,2010-10-23 09:14:06,2022-09-28 00:05:07
Julie,Wang,M,davidhess@example.net,French Southern Territories,24.885326,-46.423599,Ferrari,F8 Tributo,276000,2019-12-06 13:51:07,
Sarah,Yang,F,brianna89@example.com,Botswana,86.550140,13.044769,Porsche,Panamera,88000,2020-07-11 22:37:47,
Jessica,Coleman,M,lwalker@example.net,Nepal,31.1165175,153.328170,Audi,A6,56000,2015-11-28 00:46:21,2017-05-09 00:53:43
Suzanne,Brown,F,moralesmichelle@example.com,Comoros,85.784642,84.239551,Audi,Q3,36000,2022-07-26 17:18:09,
Laura,Pugh,F,teresa68@example.net,Sudan,-59.6968755,136.673984,BMW,X3,43000,2010-02-04 19:27:43,
Alexandria,Burns,M,christina41@example.org,India,-63.680469,-152.418161,Volkswagen,ID.4,41000,2023-04-03 07:20:04,
Christy,Cooper,M,grantdickerson@example.net,Brazil,-27.124452,167.623797,Honda,Passport,38000,2018-04-24 04:57:13,
Patricia,Barnes,F,dustinriley@example.net,Greece,57.122053,-77.856580,Porsche,718 Cayman,61000,2024-05-01 17:19:49,
Barbara,Douglas,M,larrygraves@example.org,Saint Barthelemy,72.218065,-77.562625,Porsche,Panamera,88000,2016-09-28 13:57:52,
Cassandra,Barrett,M,jameswong@example.com,Bouvet Island (Bouvetoya),-2.4216565,132.643731,Audi,RS6,109000,2017-09-19 12:23:39,
Laura,Bush,F,aaronwalsh@example.net,Switzerland,45.130269,-17.187587,Audi,TT,51000,2014-06-01 19:47:58,
Janet,Cruz,F,stewartdennis@example.com,New Caledonia,28.4816415,-94.273942,BMW,iX,84000,2010-12-31 08:10:03,
Teresa,Lee,M,cdavis@example.net,British Virgin Islands,59.8563165,-79.606487,Porsche,Taycan,83000,2010-08-25 23:28:52,
Dawn,Collins,F,vhess@example.com,Cook Islands,5.8595485,169.124580,Mercedes-Benz,S-Class,112000,2012-04-06 03:29:44,
Melissa,Santiago,M,amberschneider@example.com,Cuba,-19.6705495,106.805281,Toyota,Tundra,36000,2015-04-05 18:00:09,
Kimberly,Beck,F,davidsmall@example.net,Panama,-71.723426,1.027471,Audi,A4,40000,2011-09-14 05:39:01,
Amy,Chang,M,michelle00@example.net,Ecuador,-80.1546815,10.162952,Toyota,Corolla,20000,2024-01-08 11:28:58,
Shannon,Davis,F,jameslester@example.net,New Zealand,-78.3588635,91.249269,Mercedes-Benz,EQS,103000,2017-09-08 20:34:56,
Lisa,Austin,M,sheltontroy@example.net,Bahamas,55.271366,-51.247291,Audi,TT,51000,2020-03-29 10:10:56,
Kelly,Mcintosh,F,cabreraronald@example.org,United Kingdom,48.3428955,151.483581,Ford,Explorer,33000,2020-11-21 11:53:13,
Jasmine,Gomez,M,cpeterson@example.com,Lebanon,5.3680045,171.706835,Mercedes-Benz,CLA,39000,2021-04-22 20:21:07,
Carla,Brown,M,jonathon00@example.com,Cape Verde,37.532261,-74.491930,BMW,X5,59000,2008-11-19 22:40:11,
Jean,Daniels,M,gwhite@example.org,Syrian Arab Republic,75.055137,-91.721455,Toyota,Prius,25000,2016-06-02 23:36:10,
Jennifer,Brady,M,gonzalezashley@example.com,Barbados,51.288818,35.970246,Audi,Q3,36000,2019-08-06 12:59:46,2022-12-11 10:28:46
Abigail,Thomas,F,haleyhoover@example.com,Cote d'Ivoire,-62.5117435,171.501612,Tesla,Model S Plaid,125000,2020-03-14 05:38:45,
Jasmine,Stewart,F,harristiffany@example.com,Qatar,-78.534815,166.748759,Toyota,Sienna,35000,2018-11-02 00:17:13,
Jessica,Odonnell,F,gcarter@example.org,San Marino,-44.703439,96.043539,Honda,Ridgeline,38000,2013-12-02 06:45:51,
Lacey,Barrett,F,hudsonryan@example.org,Kazakhstan,-64.217356,-175.951367,Mercedes-Benz,S-Class,112000,2014-07-13 22:45:00,
Jessica,Dunn,F,qmeza@example.org,Sri Lanka,76.3781995,127.421203,Volkswagen,Tiguan,26000,2016-10-05 10:41:16,
Jeanette,Pratt,F,logan18@example.org,Liberia,-76.2137945,118.222532,BMW,i4,52000,2022-05-20 12:52:47,
Janet,Castro,F,garciapatricia@example.org,Mozambique,-2.027261,54.923499,Tesla,Model S,89000,2010-10-21 00:28:55,
Beth,Collins,M,martinezamanda@example.org,Solomon Islands,69.312255,-114.334730,Mercedes-Benz,AMG GT,92000,2017-04-04 16:23:57,
Tara,Miller,F,fjordan@example.com,Guinea-Bissau,60.2143935,134.651920,Ferrari,F8 Tributo,276000,2020-06-01 10:00:08,
Caroline,Johnston,M,trobbins@example.net,Madagascar,21.304122,-22.349449,Tesla,Model X,99000,2008-09-09 22:55:09,
Nicole,Mcdonald,M,bridgetmedina@example.org,Bahamas,-15.631578,-172.610708,Audi,Q3,36000,2016-12-01 02:29:14,
Pamela,Mooney,M,jaredandrade@example.com,Cameroon,-67.191699,-81.014491,Toyota,Sienna,35000,2024-09-10 02:17:24,
Kerry,Hopkins,M,richardbruce@example.com,Sudan,-22.135420,2.150154,Honda,Insight,26000,2009-07-15 17:41:31,
Patricia,Hernandez,M,sharonmurphy@example.org,Singapore,-28.0118985,-88.379207,Ferrari,812 GTS,364000,2021-09-29 09:18:11,
Lynn,Brown,M,colleenjohnson@example.net,Albania,49.0058305,-161.876288,BMW,X3,43000,2012-05-04 15:47:04,
Carrie,Conner,F,phamscott@example.net,Jamaica,78.8350515,-101.313688,Audi,RS6,109000,2018-09-10 01:02:00,
Tonya,Morales,M,katherinehart@example.net,United Kingdom,59.897295,160.825170,BMW,iX,84000,2009-09-19 21:08:13,
Diana,Shaw,F,andrew80@example.com,Azerbaijan,-65.231245,18.828784,Toyota,Tundra,36000,2012-07-20 08:24:19,
Heather,Barnett,F,thill@example.org,Azerbaijan,58.1971155,-33.391060,BMW,i4,52000,2020-07-14 23:36:47,
Gina,Bailey,M,theresa74@example.org,Denmark,19.5953395,24.355474,BMW,M5,103000,2023-07-13 07:58:54,
Julie,Carey,F,oellis@example.com,Singapore,47.8053495,159.681983,Toyota,Sienna,35000,2009-06-04 05:13:19,
Angela,Romero,F,nlopez@example.org,Argentina,78.1492585,-103.212335,Honda,Civic,22000,2024-04-27 17:53:20,
Joyce,Bell,M,kingtammy@example.com,Georgia,-85.2417475,-43.013150,Toyota,4Runner,38000,2024-08-01 07:49:36,
Jessica,Baker,F,kimberly10@example.com,Venezuela,24.258739,-96.978754,Porsche,Taycan,83000,2010-05-14 11:59:47,
Yvette,Carey,M,lisa60@example.org,Mayotte,-42.9729945,-60.797753,Audi,A6,56000,2024-06-27 13:50:08,
Mary,Benjamin,M,melissalee@example.net,Djibouti,-78.610428,42.266909,Ferrari,Roma,222000,2021-03-13 09:18:21,
Sierra,Peterson,M,owensmariah@example.net,Cuba,-73.744370,152.835909,Tesla,Model Y Performance,61000,2018-06-30 07:11:27,
Rebecca,Dawson,F,johnsonmichael@example.com,Montserrat,70.3130865,-63.534544,Tesla,Model X Plaid,119000,2022-04-28 13:49:45,
Meghan,Villegas,M,george44@example.com,Myanmar,7.2805885,-57.419078,Tesla,Model S Plaid,125000,2024-06-12 11:50:17,
Connie,Fitzgerald,F,sthomas@example.com,Nepal,51.434060,137.736175,Tesla,Model S,89000,2019-03-23 08:10:58,
Heather,Brown,M,davisryan@example.com,Sweden,51.082363,11.482882,Audi,e-tron,66000,2019-09-06 13:34:05,
Kimberly,Cherry,F,paul85@example.org,Canada,54.076284,-126.199650,Honda,Passport,38000,2019-12-01 04:22:38,
Stephanie,Bishop,M,hollyhamilton@example.com,Macao,78.6440165,155.221604,Ford,Bronco,30000,2009-05-24 13:57:43,
Rhonda,Beck,F,sarah77@example.org,Korea,60.4102285,40.241659,Mercedes-Benz,GLC,43000,2015-07-28 11:58:07,
April,Dunlap,F,christina21@example.org,Dominican Republic,7.4043515,60.528413,Ferrari,812 Superfast,340000,2022-06-23 17:54:09,
Holly,Mckay,M,joshuamejia@example.org,Saint Lucia,-55.3878325,82.479792,Mercedes-Benz,GLB,39000,2023-09-22 10:46:15,
Shari,Rivera,F,michaelbrown@example.org,Colombia,43.400814,64.209587,BMW,X7,74000,2012-02-06 11:04:37,
Melissa,Davis,F,berryedward@example.com,Algeria,79.1613125,139.279701,Volkswagen,Passat,27000,2024-07-09 20:57:50,
Judy,Sanchez,M,jasonanderson@example.net,Iraq,-54.519293,132.414242,Ford,Edge,34000,2022-06-23 22:26:29,
Sarah,Hernandez,F,emily05@example.org,Saint Pierre and Miquelon,88.462358,86.432763,Ford,Bronco,30000,2014-07-03 20:39:29,
Jodi,Johnson,M,yhogan@example.net,Ethiopia,-73.766197,-159.581109,Audi,Q5,44000,2023-12-28 22:31:41,
Zoe,Johnson,F,christinacampbell@example.org,Senegal,64.6569175,-16.295218,Ferrari,F8 Spider,302000,2021-08-27 21:01:08,
Cathy,Watkins,F,qhernandez@example.org,Moldova,-67.4311585,-3.397891,Toyota,RAV4,27000,2023-05-15 16:38:21,
Brandi,Hall,M,brittany59@example.net,Paraguay,-86.9694675,125.114988,Mercedes-Benz,GLC,43000,2015-05-14 01:56:49,
Tammy,Oconnor,M,alexispayne@example.com,Ukraine,69.778398,-21.970472,Honda,Pilot,39000,2014-10-04 08:43:10,2017-07-24 02:38:57
Kristin,Jackson,M,downsandrea@example.com,Morocco,45.314672,16.154432,BMW,iX,84000,2023-06-26 01:35:18,
Melissa,Tran,F,wwhitehead@example.com,Bolivia,-69.694571,-126.995663,Tesla,Roadster,200000,2013-07-15 09:11:52,
Rachel,Perez,M,jamie99@example.net,Bahamas,69.1989925,9.014335,Honda,Insight,26000,2015-06-15 10:31:30,
Connie,Baxter,F,dbennett@example.net,Austria,26.1186975,136.487457,Audi,Q3,36000,2010-02-23 23:42:21,
Nicole,Ramirez,M,helen15@example.org,Guernsey,14.2617775,70.620044,Ferrari,Roma,222000,2018-08-03 11:23:43,
Caitlin,Thompson,M,mwoodard@example.org,Macao,-47.270183,-73.673422,Tesla,Model X Plaid,119000,2023-06-18 14:43:11,
Mary,White,M,donaldsonjodi@example.net,Niger,-82.9397705,-131.992131,Audi,Q3,36000,2016-04-20 02:50:30,
Cheryl,Nash,F,bowerssarah@example.com,Uruguay,-26.412379,62.625667,BMW,5 Series,54000,2024-04-27 15:41:20,
Becky,Lewis,F,anthonyjenkins@example.com,Kazakhstan,-1.0962815,-84.478722,Mercedes-Benz,C-Class,44000,2011-08-10 09:59:17,
Megan,Fisher,F,xneal@example.org,Uzbekistan,48.849918,66.872167,Toyota,Tundra,36000,2010-01-10 14:24:50,
Kendra,Grant,M,gonzalezmichael@example.org,Comoros,-23.9788265,48.320864,Audi,e-tron,66000,2015-05-03 18:13:39,
